query_id	doc_id	doc_score
1			329			0.3104169113651146
1			51			0.2824132587281046
1			573			0.2523071491174123
1			486			0.23291174530296724
1			14			0.19249002250335104
1			944			0.18410199362891472
1			12			0.16320720220920495
1			414			0.16180033425336604
1			1194			0.15026072129240592
1			172			0.14919850781049834
1			878			0.1452517727826331
1			1361			0.13634391818889766
1			640			0.13530649851333937
1			219			0.13229191853847536
1			202			0.12388199430670449
1			1144			0.12140170123540439
1			792			0.12059186452006493
1			1147			0.11995449957134158
1			746			0.1174281034951743
1			56			0.11702783297153001
1			25			0.11599839757293828
1			252			0.10699535849517977
1			332			0.10585609390368177
1			78			0.1043701149743314
1			359			0.10291942703790884
1			216			0.10290240608516887
1			576			0.10094649506359012
1			874			0.10086666925611795
1			811			0.0990075149589521
1			1263			0.09832110288336626
1			1034			0.0982612812785415
1			315			0.09814568778456903
1			1268			0.0977341843195973
1			1003			0.09674976496432196
1			914			0.09537510725204774
1			717			0.09438572435156789
1			1328			0.09301373644703229
1			184			0.09282975224770132
1			1186			0.0907016123914415
1			721			0.09035259872906314
1			729			0.08970057258212624
1			982			0.0892170930943929
1			13			0.08910861536771872
1			781			0.0890586214397253
1			1066			0.08879174414534893
1			876			0.08852252796077023
1			165			0.08785237667577084
1			193			0.0875262478534621
1			1335			0.08609506715300626
1			29			0.08490997624720518
1			33			0.08441652908414604
1			272			0.08435223060410654
1			522			0.08238935785578214
1			374			0.0823567961806209
1			262			0.08215074648367364
1			601			0.08114857642029095
1			526			0.08012912430063417
1			1169			0.08009869509418562
1			101			0.07993342945548941
1			917			0.07944929000858053
1			638			0.07889309639518748
1			1201			0.0786297713614349
1			665			0.07854126114397036
1			141			0.07810289559267386
1			1184			0.07778451681443548
1			364			0.07746636625832835
1			685			0.07741406502084532
1			1212			0.07739580530583984
1			758			0.07729828299980844
1			244			0.0772884348125868
1			712			0.07680570450702806
1			220			0.07427982378236873
1			305			0.07344625698830443
1			879			0.0733515479719432
1			240			0.07267157115495591
1			747			0.07163334751631353
1			798			0.07086269373511295
1			100			0.07055365130274646
1			395			0.07011594884178271
1			491			0.06992815052379737
1			328			0.06957660575255821
1			104			0.06884846105848522
1			156			0.06871636995404681
1			214			0.06847388898909518
1			707			0.06837435393986414
1			1226			0.06827612699913531
1			663			0.06752753543104514
1			1313			0.06661692639906613
1			456			0.0664400794587884
1			859			0.0663711331905211
1			1202			0.06572782762053345
1			453			0.06468791857879712
1			629			0.06427107107607513
1			1149			0.06408688029069273
1			283			0.06331472556620502
1			818			0.06323714530549822
1			962			0.06284061844758394
1			1325			0.06282032144849307
1			1334			0.06268214679291635
1			1125			0.06266269941926812
1			1252			0.06236376801467797
1			1380			0.06135746954301309
1			1040			0.061289930425241626
1			1300			0.06110212099286341
