query_id	doc_id	doc_score
1			671			0.3104169113651146
1			385			0.28241325872810463
1			1241			0.2523071491174123
1			274			0.23291174530296727
1			957			0.19249002250335104
1			557			0.18410199362891475
1			1024			0.16320720220920495
1			982			0.16180033425336604
1			993			0.15026072129240592
1			1268			0.14919850781049832
2			1024			0.29405842467675525
2			957			0.260813280666882
2			385			0.22464908775424136
2			88			0.2041204343031422
2			1268			0.17370765279806116
2			979			0.16717005811834626
2			1305			0.16606604211533632
2			466			0.16567041892286583
2			15			0.16179644297836185
2			671			0.15839700175197038
3			1309			0.34351165734555067
3			1112			0.24790795338908986
3			1202			0.2461618053268177
3			174			0.24025570516461817
3			401			0.2063720641998151
3			604			0.20043538365634883
3			1014			0.18673825891382467
3			689			0.17764217333698804
3			529			0.17642138678488703
3			1263			0.17516759061088844
4			551			0.33493530026625984
4			538			0.24300989006690274
4			812			0.2407416977851867
4			1113			0.20918473063633264
4			300			0.20466359832846054
4			1346			0.20316188482414407
4			174			0.18715901910105595
4			716			0.18435651930988659
4			1056			0.1805878037738858
4			1037			0.17313752172393723
5			1205			0.27556960814399256
5			848			0.2349660325957298
5			306			0.20167140980972326
5			570			0.18681242722810204
5			582			0.17498283642760845
5			85			0.17267681383981665
5			167			0.16601843958115253
5			528			0.16501596990355477
5			174			0.14942299771154255
5			973			0.14012855169252347
6			1058			0.2529671730911084
6			788			0.24900732508435186
6			276			0.20023855201806842
6			133			0.19665248934580015
6			1209			0.19242036152226244
6			313			0.15654066219455848
6			968			0.154723698232235
6			1317			0.15190426056431636
6			259			0.1437916427405539
6			210			0.1394497126991776
7			794			0.32218541970225156
7			412			0.31388945263237356
7			1174			0.2520663379158778
7			674			0.24969659662935237
7			444			0.2487296453365893
7			380			0.23793875993326033
7			617			0.22759061584588264
7			1066			0.22168669004141034
7			452			0.22100151310341692
7			609			0.20560908540842907
8			292			0.33668130918895056
8			1025			0.3072581959106574
8			706			0.260209981561868
8			1149			0.24727578725669838
8			609			0.21314354296594998
8			1066			0.18686641073661364
8			450			0.16694321686033917
8			597			0.16435404435899792
8			1184			0.16213905920814042
8			930			0.15659410564487386
9			342			0.22258819200129693
9			700			0.20404358044873358
9			765			0.2012620049529521
9			616			0.17220275140809302
9			925			0.15741978083479405
9			31			0.15542192240322608
9			771			0.15246202697882982
9			337			0.14845420407499285
9			1229			0.14443325399122448
9			668			0.1424139751617262
10			513			0.3905051259787776
10			315			0.22729895798112423
10			1226			0.22213455080101202
10			12			0.22105966873866034
10			1281			0.2088381369651316
10			671			0.19089663945196683
10			643			0.18302864677532943
10			1201			0.17758808241239993
10			1235			0.16635646758813238
10			884			0.1612726528487374
11			404			0.2699332717018975
11			873			0.22853976663100284
11			939			0.2042917661604135
11			259			0.17748391986447398
11			735			0.1627651547884023
11			331			0.16264799262500934
11			702			0.15476030698043058
11			519			0.15226781495139635
11			750			0.15049781561383874
11			76			0.15005928732155918
12			141			0.2288548171254906
12			56			0.21556560873464864
12			671			0.17182596701202793
12			337			0.17031201823862469
12			15			0.16791323404101388
12			1375			0.16786374996684916
12			1239			0.15326030099766857
12			289			0.14677377444249531
12			683			0.14356951496062542
12			1259			0.13474403394099607
13			1069			0.6672505104756864
13			96			0.2770925973670555
13			1306			0.2568000964657234
13			53			0.24673594055512363
13			1015			0.19986508543755616
13			1301			0.17623267355616984
13			1145			0.16714075881090526
13			864			0.14756950816648473
13			1160			0.13334718006162444
13			716			0.12564250403523036
14			788			0.2481008092638673
14			636			0.17988387118827526
14			1222			0.14519865221166464
14			988			0.1338406988801945
14			1163			0.13349983607880478
14			671			0.12420017071616335
14			502			0.12083970341713937
14			1107			0.11554366516675055
14			655			0.10648915096407968
14			875			0.10624399980410912
15			1068			0.6558878965627146
15			853			0.22190879516920178
15			1355			0.19779434147688052
15			1263			0.190142227486216
15			1167			0.17536949723121956
15			1387			0.15011534805621388
15			1212			0.1409050563831721
15			1289			0.12883019929323736
15			1308			0.11368131227956307
15			1149			0.10357605011823168
16			1082			0.2674565962758543
16			614			0.23068761809169253
16			506			0.21941757316338945
16			670			0.18226570317606886
16			203			0.16083005468290967
16			1136			0.15601151026987964
16			361			0.15418433580692054
16			271			0.15281922856128516
16			331			0.1459926418295115
16			1180			0.14490388528342432
17			271			0.26925466803467757
17			361			0.20318159372154793
17			1013			0.18011842631347175
17			809			0.17406704149074498
17			617			0.16658967716413675
17			695			0.16434581745740912
17			692			0.16355425080914462
17			174			0.15939587141416758
17			188			0.15148405200569154
17			648			0.145881010096919
18			670			0.2432648104857869
18			81			0.24235344048707436
18			1066			0.22844874464600795
18			198			0.20067427660154108
18			1082			0.19916307935605354
18			930			0.18882668180052264
18			999			0.184326043933558
18			597			0.17725036575421219
18			609			0.1731208502287737
18			450			0.1662149477397844
19			922			0.3063164633371471
19			560			0.22350533719043209
19			399			0.18088869304703367
19			54			0.1742571801395999
19			832			0.16894530572310076
19			110			0.1676945138970276
19			1171			0.15671704254617558
19			1355			0.15132315737505952
19			221			0.14560423311707635
19			670			0.13994155483138027
20			71			0.3259618891617115
20			337			0.2692212802179983
20			505			0.17266556364543467
20			580			0.16888997732041433
20			306			0.1656397093510716
20			1203			0.15885125626244004
20			426			0.1494764604887682
20			221			0.13973072819996496
20			572			0.13762429154528777
20			871			0.13682944775319458
21			798			0.18933927230120917
21			1040			0.18186152451717524
21			459			0.18053390547883122
21			1002			0.17299413208027584
21			1029			0.16148517435417298
21			967			0.16013149906409033
21			1252			0.15785961454522118
21			344			0.1551321808866574
21			197			0.1463214935486375
21			1312			0.14100774830264948
22			496			0.24627040775598058
22			598			0.21768394891723997
22			840			0.1990300291725231
22			466			0.18390517562106795
22			800			0.17653025603900266
22			560			0.16797137546721236
22			897			0.15265202789940363
